"id","cuisine","set"
40678,"mexican","train"
42581,"indian","train"
27757,"indian","train"
6048,"japanese","train"
38820,"moroccan","train"
28863,"italian","train"
22904,"southern_us","train"
1873,"irish","train"
30017,"mexican","train"
38660,"jamaican","train"
43941,"chinese","train"
6534,"cajun_creole","train"
11692,"chinese","train"
41280,"italian","train"
13146,"indian","train"
16088,"british","train"
37043,"japanese","train"
25748,"indian","train"
28245,"mexican","train"
2801,"italian","train"
11723,"southern_us","train"
22646,"mexican","train"
29212,"thai","train"
33960,"indian","train"
301,"mexican","train"
27158,"indian","train"
25822,"thai","train"
20322,"italian","train"
47148,"irish","train"
23973,"mexican","train"
47924,"french","train"
29344,"brazilian","train"
46359,"indian","train"
33409,"irish","train"
25615,"french","train"
36796,"korean","train"
13218,"thai","train"
2410,"indian","train"
26331,"french","train"
46779,"japanese","train"
3375,"southern_us","train"
46040,"mexican","train"
21358,"chinese","train"
14713,"spanish","train"
44872,"southern_us","train"
14130,"italian","train"
37554,"filipino","train"
29540,"italian","train"
43788,"chinese","train"
9261,"french","train"
30853,"british","train"
42084,"southern_us","train"
35480,"southern_us","train"
36478,"korean","train"
1714,"italian","train"
4014,"southern_us","train"
36018,"indian","train"
995,"jamaican","train"
44209,"italian","train"
16008,"chinese","train"
17061,"southern_us","train"
13968,"southern_us","train"
3833,"mexican","train"
17841,"italian","train"
33711,"italian","train"
15552,"indian","train"
35541,"italian","train"
39662,"mexican","train"
12599,"thai","train"
45607,"indian","train"
10619,"italian","train"
33736,"indian","train"
40797,"french","train"
5287,"mexican","train"
14068,"filipino","train"
41319,"southern_us","train"
16120,"french","train"
47936,"mexican","train"
23143,"brazilian","train"
36439,"british","train"
5737,"southern_us","train"
35837,"southern_us","train"
555,"italian","train"
38959,"chinese","train"
12720,"brazilian","train"
19460,"indian","train"
43099,"irish","train"
1845,"jamaican","train"
8752,"indian","train"
23749,"italian","train"
21745,"italian","train"
15560,"british","train"
20386,"mexican","train"
16166,"mexican","train"
41084,"thai","train"
39279,"indian","train"
25956,"indian","train"
2018,"filipino","train"
43844,"italian","train"
8545,"southern_us","train"
24103,"thai","train"
18320,"chinese","train"
32042,"japanese","train"
40222,"brazilian","train"
1794,"spanish","train"
9176,"mexican","train"
2617,"greek","train"
225,"filipino","train"
33631,"italian","train"
16349,"italian","train"
19446,"italian","train"
10094,"indian","train"
18476,"mexican","train"
27859,"mexican","train"
35633,"thai","train"
15162,"british","train"
11822,"greek","train"
32456,"french","train"
20774,"southern_us","train"
1579,"french","train"
26483,"japanese","train"
30515,"italian","train"
10129,"southern_us","train"
25294,"southern_us","train"
36674,"mexican","train"
35912,"cajun_creole","train"
42726,"thai","train"
28353,"japanese","train"
24439,"vietnamese","train"
8057,"korean","train"
7805,"indian","train"
10909,"mexican","train"
43682,"french","train"
32922,"chinese","train"
42461,"indian","train"
20986,"southern_us","train"
22872,"mexican","train"
13772,"chinese","train"
38262,"mexican","train"
18405,"southern_us","train"
24263,"mexican","train"
18433,"japanese","train"
28802,"spanish","train"
11903,"italian","train"
12176,"southern_us","train"
44137,"japanese","train"
12179,"italian","train"
14559,"southern_us","train"
29578,"french","train"
33357,"chinese","train"
48534,"british","train"
44071,"mexican","train"
7217,"thai","train"
26632,"korean","train"
37816,"mexican","train"
43536,"korean","train"
9270,"japanese","train"
3555,"mexican","train"
47995,"italian","train"
42785,"japanese","train"
45084,"indian","train"
32910,"italian","train"
31997,"russian","train"
46892,"japanese","train"
521,"italian","train"
30028,"greek","train"
35885,"korean","train"
36798,"italian","train"
11273,"jamaican","train"
18030,"cajun_creole","train"
28662,"italian","train"
11495,"italian","train"
17902,"cajun_creole","train"
10417,"indian","train"
41231,"cajun_creole","train"
11428,"mexican","train"
36514,"chinese","train"
20453,"filipino","train"
19043,"thai","train"
48010,"filipino","train"
2277,"southern_us","train"
43391,"russian","train"
37758,"italian","train"
29779,"italian","train"
35210,"greek","train"
21977,"filipino","train"
40502,"russian","train"
28650,"italian","train"
5854,"italian","train"
2730,"italian","train"
32829,"italian","train"
46197,"italian","train"
32138,"indian","train"
5409,"italian","train"
10220,"italian","train"
25023,"mexican","train"
24059,"filipino","train"
5496,"mexican","train"
11766,"italian","train"
44924,"spanish","train"
9233,"mexican","train"
32482,"spanish","train"
10910,"indian","train"
41367,"mexican","train"
43826,"indian","train"
43385,"italian","train"
24643,"italian","train"
3162,"southern_us","train"
23011,"japanese","train"
35785,"southern_us","train"
9579,"chinese","train"
13685,"filipino","train"
20834,"cajun_creole","train"
25172,"italian","train"
35862,"indian","train"
35204,"italian","train"
24405,"vietnamese","train"
38832,"russian","train"
5128,"thai","train"
43921,"filipino","train"
8670,"cajun_creole","train"
8130,"chinese","train"
13043,"italian","train"
7871,"japanese","train"
28867,"cajun_creole","train"
42407,"mexican","train"
24126,"southern_us","train"
20952,"vietnamese","train"
22630,"italian","train"
42845,"southern_us","train"
33425,"southern_us","train"
34710,"mexican","train"
49026,"mexican","train"
43595,"vietnamese","train"
31353,"indian","train"
21064,"japanese","train"
3709,"vietnamese","train"
27104,"mexican","train"
6801,"italian","train"
35505,"indian","train"
24780,"indian","train"
5320,"chinese","train"
36424,"japanese","train"
35478,"mexican","train"
49017,"southern_us","train"
10793,"southern_us","train"
39179,"cajun_creole","train"
19824,"indian","train"
40537,"italian","train"
40516,"southern_us","train"
19966,"brazilian","train"
33002,"southern_us","train"
1308,"mexican","train"
29788,"mexican","train"
30488,"chinese","train"
5029,"mexican","train"
22713,"indian","train"
30810,"mexican","train"
25517,"japanese","train"
3086,"moroccan","train"
18019,"cajun_creole","train"
43969,"chinese","train"
2862,"mexican","train"
21476,"southern_us","train"
21135,"spanish","train"
9941,"mexican","train"
49303,"mexican","train"
11359,"indian","train"
49212,"moroccan","train"
38772,"italian","train"
25127,"korean","train"
1522,"southern_us","train"
4677,"japanese","train"
46136,"mexican","train"
18318,"korean","train"
19421,"southern_us","train"
5671,"spanish","train"
24609,"vietnamese","train"
7673,"japanese","train"
40394,"italian","train"
49564,"greek","train"
38143,"southern_us","train"
13644,"japanese","train"
35496,"indian","train"
17134,"indian","train"
2643,"italian","train"
13129,"chinese","train"
39206,"british","train"
3872,"mexican","train"
49656,"chinese","train"
47420,"italian","train"
27105,"russian","train"
22361,"mexican","train"
43493,"mexican","train"
19650,"korean","train"
5275,"spanish","train"
28660,"southern_us","train"
29874,"italian","train"
33228,"russian","train"
49421,"italian","train"
47925,"vietnamese","train"
20945,"spanish","train"
6368,"greek","train"
1724,"mexican","train"
45522,"japanese","train"
3236,"southern_us","train"
513,"thai","train"
8226,"chinese","train"
23502,"filipino","train"
722,"cajun_creole","train"
5731,"mexican","train"
7424,"mexican","train"
10229,"southern_us","train"
18106,"french","train"
15388,"indian","train"
14200,"southern_us","train"
46919,"indian","train"
43026,"italian","train"
33284,"mexican","train"
26789,"mexican","train"
260,"thai","train"
21760,"japanese","train"
43153,"greek","train"
25757,"indian","train"
12658,"italian","train"
22395,"mexican","train"
20596,"italian","train"
30630,"italian","train"
40447,"spanish","train"
27833,"spanish","train"
29051,"greek","train"
27524,"korean","train"
7885,"jamaican","train"
23397,"chinese","train"
37711,"indian","train"
193,"mexican","train"
28990,"southern_us","train"
28868,"russian","train"
29849,"southern_us","train"
34292,"italian","train"
35112,"british","train"
42177,"japanese","train"
37883,"french","train"
19657,"korean","train"
6751,"mexican","train"
28140,"moroccan","train"
15013,"italian","train"
8776,"spanish","train"
7890,"moroccan","train"
14359,"thai","train"
7623,"japanese","train"
42810,"french","train"
1857,"mexican","train"
47779,"italian","train"
7940,"indian","train"
16568,"italian","train"
4741,"mexican","train"
6251,"chinese","train"
8655,"french","train"
3174,"vietnamese","train"
48924,"chinese","train"
23338,"french","train"
40749,"chinese","train"
24734,"indian","train"
27892,"jamaican","train"
14796,"indian","train"
28284,"italian","train"
34491,"french","train"
46883,"irish","train"
21192,"jamaican","train"
18488,"thai","train"
2832,"vietnamese","train"
23231,"russian","train"
37981,"korean","train"
42742,"italian","train"
21568,"vietnamese","train"
12202,"thai","train"
39343,"french","train"
896,"greek","train"
21767,"spanish","train"
43582,"spanish","train"
31814,"mexican","train"
1469,"italian","train"
1738,"mexican","train"
37596,"italian","train"
2056,"mexican","train"
4298,"italian","train"
29832,"mexican","train"
24575,"russian","train"
19408,"indian","train"
29459,"southern_us","train"
32792,"cajun_creole","train"
25087,"mexican","train"
15710,"french","train"
5827,"mexican","train"
43751,"indian","train"
11279,"italian","train"
33182,"spanish","train"
41452,"french","train"
23771,"mexican","train"
20457,"mexican","train"
31335,"brazilian","train"
7754,"french","train"
4664,"irish","train"
27253,"indian","train"
11931,"french","train"
18214,"italian","train"
16444,"indian","train"
35884,"mexican","train"
21565,"italian","train"
12858,"irish","train"
7143,"thai","train"
23349,"indian","train"
18837,"british","train"
38774,"mexican","train"
39667,"french","train"
14900,"irish","train"
27991,"mexican","train"
28610,"mexican","train"
25026,"spanish","train"
1626,"korean","train"
6755,"chinese","train"
9104,"indian","train"
22537,"mexican","train"
48091,"chinese","train"
24911,"southern_us","train"
12191,"southern_us","train"
4323,"italian","train"
40520,"chinese","train"
4017,"mexican","train"
29829,"italian","train"
27439,"spanish","train"
2345,"mexican","train"
19502,"greek","train"
27667,"mexican","train"
25965,"southern_us","train"
29521,"italian","train"
45043,"mexican","train"
30677,"indian","train"
7791,"thai","train"
5412,"indian","train"
24791,"indian","train"
27693,"italian","train"
16373,"french","train"
22992,"irish","train"
32427,"vietnamese","train"
10103,"cajun_creole","train"
26409,"italian","train"
40216,"french","train"
39801,"southern_us","train"
1157,"southern_us","train"
29218,"indian","train"
1930,"italian","train"
13262,"southern_us","train"
35720,"korean","train"
36509,"japanese","train"
28453,"greek","train"
26223,"irish","train"
47296,"southern_us","train"
457,"mexican","train"
44423,"mexican","train"
17021,"chinese","train"
30358,"mexican","train"
45440,"chinese","train"
16574,"thai","train"
12003,"vietnamese","train"
8884,"italian","train"
7558,"chinese","train"
10116,"italian","train"
3976,"italian","train"
19995,"italian","train"
40033,"mexican","train"
4842,"thai","train"
42933,"southern_us","train"
30241,"chinese","train"
8112,"indian","train"
28322,"greek","train"
34559,"filipino","train"
46461,"french","train"
23765,"moroccan","train"
27806,"chinese","train"
3572,"french","train"
32334,"japanese","train"
24465,"italian","train"
33233,"french","train"
1577,"italian","train"
37050,"southern_us","train"
9284,"mexican","train"
26953,"italian","train"
2692,"chinese","train"
21222,"mexican","train"
31893,"british","train"
26885,"mexican","train"
41654,"chinese","train"
23208,"italian","train"
47437,"russian","train"
43024,"greek","train"
8324,"french","train"
48765,"chinese","train"
12039,"moroccan","train"
13418,"italian","train"
30397,"irish","train"
2912,"southern_us","train"
39065,"thai","train"
47813,"indian","train"
23259,"southern_us","train"
8368,"mexican","train"
46674,"italian","train"
16976,"irish","train"
12924,"indian","train"
35490,"french","train"
47352,"greek","train"
10454,"japanese","train"
34098,"italian","train"
29493,"indian","train"
458,"french","train"
11571,"southern_us","train"
41571,"spanish","train"
8671,"mexican","train"
8404,"mexican","train"
32833,"japanese","train"
33480,"greek","train"
26491,"chinese","train"
34671,"spanish","train"
9256,"brazilian","train"
2413,"italian","train"
944,"mexican","train"
13756,"japanese","train"
5080,"italian","train"
13091,"southern_us","train"
18941,"mexican","train"
13268,"italian","train"
44157,"thai","train"
24665,"southern_us","train"
46146,"greek","train"
30889,"brazilian","train"
32787,"mexican","train"
42584,"mexican","train"
9427,"moroccan","train"
8892,"chinese","train"
39713,"italian","train"
15870,"filipino","train"
11524,"southern_us","train"
16042,"chinese","train"
3670,"southern_us","train"
37322,"indian","train"
11901,"spanish","train"
45035,"southern_us","train"
49478,"italian","train"
43170,"spanish","train"
20794,"southern_us","train"
8774,"italian","train"
3704,"italian","train"
20116,"mexican","train"
30837,"spanish","train"
43603,"chinese","train"
26696,"thai","train"
45318,"italian","train"
37976,"russian","train"
8736,"indian","train"
157,"indian","train"
30242,"spanish","train"
7463,"mexican","train"
34424,"italian","train"
23646,"mexican","train"
36679,"mexican","train"
21834,"southern_us","train"
1180,"italian","train"
9569,"italian","train"
21837,"japanese","train"
34664,"japanese","train"
47699,"mexican","train"
3398,"mexican","train"
47667,"mexican","train"
32150,"cajun_creole","train"
33353,"french","train"
29351,"italian","train"
27307,"southern_us","train"
16438,"french","train"
10337,"greek","train"
43146,"indian","train"
43695,"indian","train"
26538,"french","train"
22134,"korean","train"
11919,"italian","train"
38866,"moroccan","train"
3275,"irish","train"
12158,"cajun_creole","train"
34507,"mexican","train"
14783,"french","train"
16490,"southern_us","train"
41908,"mexican","train"
42758,"southern_us","train"
19285,"chinese","train"
45223,"italian","train"
2206,"mexican","train"
49286,"japanese","train"
38629,"southern_us","train"
39108,"indian","train"
26225,"southern_us","train"
40419,"southern_us","train"
20030,"italian","train"
4519,"korean","train"
23112,"italian","train"
36380,"italian","train"
38274,"southern_us","train"
4672,"french","train"
26990,"french","train"
33045,"spanish","train"
35174,"mexican","train"
7864,"southern_us","train"
34023,"mexican","train"
1416,"filipino","train"
16766,"mexican","train"
16126,"mexican","train"
21400,"greek","train"
19600,"british","train"
49541,"irish","train"
6053,"southern_us","train"
35982,"southern_us","train"
3754,"indian","train"
3212,"italian","train"
9733,"italian","train"
5966,"southern_us","train"
31975,"chinese","train"
12865,"mexican","train"
11179,"italian","train"
23849,"italian","train"
43927,"indian","train"
1391,"chinese","train"
38324,"italian","train"
30944,"moroccan","train"
46250,"indian","train"
45356,"indian","train"
18936,"southern_us","train"
35323,"cajun_creole","train"
2606,"mexican","train"
43799,"irish","train"
26432,"british","train"
30027,"italian","train"
32070,"brazilian","train"
42051,"cajun_creole","train"
2138,"mexican","train"
38307,"indian","train"
41095,"italian","train"
27195,"mexican","train"
13133,"chinese","train"
29930,"british","train"
24559,"mexican","train"
15382,"brazilian","train"
19603,"korean","train"
1491,"southern_us","train"
32216,"chinese","train"
4100,"mexican","train"
41086,"moroccan","train"
31074,"korean","train"
35172,"indian","train"
5440,"jamaican","train"
41433,"italian","train"
9376,"cajun_creole","train"
18161,"mexican","train"
31136,"mexican","train"
17203,"cajun_creole","train"
30962,"indian","train"
17297,"filipino","train"
17570,"italian","train"
29134,"jamaican","train"
23948,"mexican","train"
49412,"spanish","train"
29797,"greek","train"
39186,"thai","train"
7247,"mexican","train"
9944,"vietnamese","train"
6052,"japanese","train"
34360,"italian","train"
25054,"korean","train"
28504,"southern_us","train"
34204,"french","train"
26202,"italian","train"
30106,"southern_us","train"
10626,"filipino","train"
32464,"southern_us","train"
48188,"chinese","train"
34765,"french","train"
8496,"mexican","train"
9514,"korean","train"
32503,"indian","train"
38665,"japanese","train"
215,"mexican","train"
26535,"italian","train"
3579,"southern_us","train"
34677,"british","train"
25878,"italian","train"
1806,"mexican","train"
7855,"french","train"
20443,"chinese","train"
138,"greek","train"
34651,"southern_us","train"
2046,"japanese","train"
46180,"italian","train"
48425,"mexican","train"
46543,"chinese","train"
3801,"italian","train"
10179,"italian","train"
21468,"mexican","train"
42182,"southern_us","train"
47080,"thai","train"
31346,"mexican","train"
38486,"french","train"
35827,"french","train"
19874,"russian","train"
16147,"mexican","train"
19891,"southern_us","train"
4216,"indian","train"
36807,"italian","train"
48329,"thai","train"
21270,"italian","train"
36023,"mexican","train"
28091,"southern_us","train"
23480,"thai","train"
26369,"cajun_creole","train"
8909,"vietnamese","train"
41897,"chinese","train"
5683,"indian","train"
816,"southern_us","train"
15481,"greek","train"
33394,"japanese","train"
35792,"indian","train"
42767,"mexican","train"
8102,"brazilian","train"
47862,"italian","train"
30534,"filipino","train"
39721,"mexican","train"
23627,"british","train"
23102,"mexican","train"
40956,"mexican","train"
31316,"filipino","train"
14114,"italian","train"
47515,"southern_us","train"
16885,"chinese","train"
29007,"mexican","train"
17037,"mexican","train"
6156,"italian","train"
9843,"thai","train"
15107,"indian","train"
49247,"mexican","train"
25994,"moroccan","train"
42093,"italian","train"
5445,"mexican","train"
1554,"mexican","train"
27872,"moroccan","train"
20892,"chinese","train"
13342,"filipino","train"
31905,"jamaican","train"
31662,"chinese","train"
35551,"indian","train"
44635,"japanese","train"
41382,"mexican","train"
16667,"japanese","train"
4333,"mexican","train"
39799,"vietnamese","train"
36859,"spanish","train"
1191,"spanish","train"
23180,"chinese","train"
3574,"vietnamese","train"
6620,"italian","train"
34440,"brazilian","train"
34316,"italian","train"
21803,"mexican","train"
33884,"jamaican","train"
5638,"mexican","train"
1961,"italian","train"
27483,"filipino","train"
40357,"french","train"
21670,"italian","train"
32900,"chinese","train"
16470,"thai","train"
3989,"mexican","train"
9614,"indian","train"
2162,"brazilian","train"
39127,"southern_us","train"
16779,"thai","train"
24102,"italian","train"
9721,"chinese","train"
39358,"indian","train"
2770,"brazilian","train"
35859,"mexican","train"
1183,"british","train"
16579,"cajun_creole","train"
9157,"italian","train"
26879,"chinese","train"
10390,"italian","train"
15738,"italian","train"
31258,"italian","train"
7540,"cajun_creole","train"
15826,"cajun_creole","train"
31669,"italian","train"
34669,"mexican","train"
20623,"japanese","train"
7786,"italian","train"
48998,"japanese","train"
23181,"italian","train"
29983,"cajun_creole","train"
9527,"british","train"
21063,"chinese","train"
48546,"southern_us","train"
46157,"indian","train"
27285,"mexican","train"
25070,"mexican","train"
26162,"italian","train"
6357,"chinese","train"
42168,"chinese","train"
8437,"southern_us","train"
49657,"indian","train"
25448,"french","train"
27857,"mexican","train"
21343,"italian","train"
23950,"southern_us","train"
28393,"mexican","train"
12963,"british","train"
35184,"southern_us","train"
38166,"southern_us","train"
44517,"italian","train"
42741,"southern_us","train"
45905,"indian","train"
38691,"indian","train"
9109,"french","train"
42609,"french","train"
30121,"french","train"
46808,"southern_us","train"
6249,"french","train"
17111,"southern_us","train"
43656,"italian","train"
5655,"italian","train"
30929,"southern_us","train"
36863,"chinese","train"
48269,"chinese","train"
28347,"italian","train"
952,"greek","train"
48144,"indian","train"
25067,"chinese","train"
41093,"italian","train"
34414,"southern_us","train"
5335,"italian","train"
33800,"filipino","train"
21315,"mexican","train"
820,"french","train"
23556,"southern_us","train"
36957,"mexican","train"
45411,"indian","train"
13991,"southern_us","train"
21832,"southern_us","train"
40825,"greek","train"
33074,"thai","train"
18552,"spanish","train"
26852,"italian","train"
34755,"indian","train"
38512,"mexican","train"
14335,"indian","train"
1141,"french","train"
31432,"filipino","train"
29898,"cajun_creole","train"
18617,"irish","train"
38095,"chinese","train"
1659,"french","train"
48626,"thai","train"
18864,"french","train"
44864,"cajun_creole","train"
46630,"italian","train"
35462,"indian","train"
11486,"greek","train"
40668,"british","train"
18743,"italian","train"
10528,"french","train"
19744,"brazilian","train"
10146,"italian","train"
32056,"thai","train"
6695,"indian","train"
35089,"italian","train"
15615,"southern_us","train"
22697,"southern_us","train"
5004,"filipino","train"
23840,"chinese","train"
41064,"french","train"
44183,"southern_us","train"
16030,"southern_us","train"
12622,"mexican","train"
11929,"mexican","train"
13059,"indian","train"
45837,"indian","train"
547,"italian","train"
11867,"southern_us","train"
34179,"mexican","train"
23996,"italian","train"
4869,"southern_us","train"
29140,"southern_us","train"
11020,"french","train"
32763,"filipino","train"
32973,"italian","train"
25004,"italian","train"
31895,"moroccan","train"
40147,"french","train"
20186,"italian","train"
49477,"japanese","train"
49679,"italian","train"
48398,"southern_us","train"
2693,"italian","train"
46721,"french","train"
1762,"moroccan","train"
43679,"thai","train"
44736,"italian","train"
33575,"mexican","train"
38990,"southern_us","train"
44014,"greek","train"
28152,"indian","train"
29361,"french","train"
41154,"italian","train"
24722,"filipino","train"
33107,"mexican","train"
3452,"southern_us","train"
3054,"korean","train"
15549,"mexican","train"
14623,"cajun_creole","train"
15393,"indian","train"
8039,"mexican","train"
26854,"chinese","train"
21018,"french","train"
38971,"southern_us","train"
21260,"indian","train"
12096,"italian","train"
43486,"french","train"
36858,"italian","train"
40559,"greek","train"
30129,"greek","train"
42776,"mexican","train"
37333,"russian","train"
42746,"japanese","train"
5624,"spanish","train"
12692,"mexican","train"
14203,"italian","train"
27585,"thai","train"
13253,"mexican","train"
7468,"italian","train"
3395,"vietnamese","train"
27840,"italian","train"
401,"italian","train"
19534,"filipino","train"
8578,"italian","train"
6627,"chinese","train"
8645,"french","train"
4069,"mexican","train"
2739,"cajun_creole","train"
16679,"irish","train"
43964,"indian","train"
36397,"mexican","train"
6019,"italian","train"
25470,"cajun_creole","train"
38436,"indian","train"
3394,"italian","train"
10016,"mexican","train"
20657,"indian","train"
46120,"french","train"
6656,"japanese","train"
39511,"southern_us","train"
8233,"italian","train"
543,"mexican","train"
47800,"indian","train"
14772,"mexican","train"
16963,"french","train"
5215,"vietnamese","train"
29498,"cajun_creole","train"
26572,"southern_us","train"
8040,"irish","train"
4122,"italian","train"
18846,"russian","train"
24451,"southern_us","train"
25561,"british","train"
13337,"mexican","train"
36440,"filipino","train"
13182,"japanese","train"
25037,"indian","train"
5549,"mexican","train"
19715,"southern_us","train"
32202,"greek","train"
4389,"italian","train"
42996,"thai","train"
485,"jamaican","train"
28084,"italian","train"
9744,"chinese","train"
35909,"italian","train"
10710,"southern_us","train"
19073,"italian","train"
38503,"southern_us","train"
28133,"southern_us","train"
13821,"chinese","train"
47720,"southern_us","train"
20461,"moroccan","train"
42452,"spanish","train"
29480,"italian","train"
22315,"french","train"
8073,"japanese","train"
47047,"mexican","train"
34847,"italian","train"
8793,"indian","train"
30798,"korean","train"
25856,"chinese","train"
29634,"mexican","train"
49238,"irish","train"
4861,"french","train"
44152,"greek","train"
22370,"moroccan","train"
24560,"japanese","train"
8366,"chinese","train"
26979,"indian","train"
21044,"spanish","train"
11336,"cajun_creole","train"
32288,"southern_us","train"
48582,"korean","train"
3148,"southern_us","train"
31820,"chinese","train"
1285,"french","train"
31696,"mexican","train"
37064,"cajun_creole","train"
13163,"italian","train"
2395,"italian","train"
5877,"italian","train"
10607,"mexican","train"
477,"greek","train"
5212,"cajun_creole","train"
977,"italian","train"
3793,"cajun_creole","train"
7270,"greek","train"
11333,"mexican","train"
5089,"mexican","train"
43712,"irish","train"
10753,"filipino","train"
32441,"mexican","train"
18779,"thai","train"
38182,"korean","train"
287,"thai","train"
8133,"mexican","train"
1790,"chinese","train"
43550,"italian","train"
12095,"greek","train"
10637,"italian","train"
41418,"filipino","train"
21096,"southern_us","train"
38944,"cajun_creole","train"
13899,"mexican","train"
7409,"italian","train"
16578,"southern_us","train"
14036,"vietnamese","train"
24787,"moroccan","train"
39292,"mexican","train"
32703,"thai","train"
40344,"spanish","train"
20416,"jamaican","train"
33695,"mexican","train"
43852,"mexican","train"
20371,"vietnamese","train"
45534,"vietnamese","train"
20299,"british","train"
24647,"indian","train"
10799,"greek","train"
11616,"chinese","train"
32610,"chinese","train"
8784,"southern_us","train"
11731,"mexican","train"
13243,"southern_us","train"
43123,"indian","train"
46150,"russian","train"
31620,"mexican","train"
34299,"thai","train"
36865,"spanish","train"
9335,"italian","train"
44036,"japanese","train"
15602,"cajun_creole","train"
41500,"vietnamese","train"
38677,"cajun_creole","train"
15568,"southern_us","train"
33925,"chinese","train"
36950,"vietnamese","train"
22012,"mexican","train"
42252,"italian","train"
6920,"french","train"
6686,"southern_us","train"
22738,"italian","train"
36929,"french","train"
8066,"southern_us","train"
6232,"mexican","train"
25454,"italian","train"
21563,"italian","train"
24207,"thai","train"
18890,"moroccan","train"
35018,"indian","train"
22076,"irish","train"
23427,"korean","train"
20628,"southern_us","train"
43402,"southern_us","train"
15680,"japanese","train"
2930,"southern_us","train"
43302,"indian","train"
12999,"japanese","train"
36619,"italian","train"
4058,"british","train"
311,"cajun_creole","train"
5142,"mexican","train"
37805,"italian","train"
5949,"mexican","train"
7836,"french","train"
45724,"spanish","train"
41248,"italian","train"
25827,"mexican","train"
44551,"spanish","train"
13200,"thai","train"
5691,"korean","train"
30424,"vietnamese","train"
7093,"moroccan","train"
26192,"jamaican","train"
15184,"greek","train"
21686,"italian","train"
3971,"french","train"
49346,"thai","train"
37315,"indian","train"
38558,"italian","train"
48406,"british","train"
34222,"filipino","train"
4397,"mexican","train"
48943,"french","train"
7037,"italian","train"
48499,"moroccan","train"
4853,"italian","train"
44786,"russian","train"
27301,"chinese","train"
18394,"mexican","train"
14263,"spanish","train"
25158,"moroccan","train"
44331,"mexican","train"
45054,"cajun_creole","train"
9404,"indian","train"
28145,"mexican","train"
23393,"french","train"
46467,"indian","train"
994,"thai","train"
32840,"chinese","train"
27135,"mexican","train"
11990,"italian","train"
46405,"thai","train"
27532,"italian","train"
10224,"indian","train"
6941,"vietnamese","train"
29092,"italian","train"
48860,"brazilian","train"
7774,"southern_us","train"
31828,"italian","train"
5466,"italian","train"
30057,"italian","train"
15407,"french","train"
1865,"italian","train"
2584,"mexican","train"
42982,"italian","train"
39783,"southern_us","train"
10272,"southern_us","train"
49520,"mexican","train"
13683,"mexican","train"
28275,"mexican","train"
39253,"southern_us","train"
2305,"southern_us","train"
17997,"irish","train"
12353,"southern_us","train"
39880,"mexican","train"
11101,"cajun_creole","train"
28506,"indian","train"
26737,"japanese","train"
17013,"southern_us","train"
11859,"indian","train"
47743,"mexican","train"
18001,"mexican","train"
21482,"cajun_creole","train"
17568,"vietnamese","train"
46139,"french","train"
13236,"southern_us","train"
43450,"greek","train"
17762,"italian","train"
6619,"thai","train"
33010,"southern_us","train"
47266,"mexican","train"
15739,"french","train"
26065,"mexican","train"
19500,"korean","train"
3219,"italian","train"
6916,"mexican","train"
23497,"italian","train"
20047,"greek","train"
49497,"thai","train"
4183,"irish","train"
19866,"filipino","train"
27236,"mexican","train"
45253,"indian","train"
48184,"spanish","train"
34895,"mexican","train"
45768,"cajun_creole","train"
37334,"mexican","train"
26285,"filipino","train"
37388,"mexican","train"
49583,"french","train"
13906,"italian","train"
9786,"chinese","train"
9817,"chinese","train"
1695,"italian","train"
17133,"southern_us","train"
29110,"vietnamese","train"
4087,"mexican","train"
43475,"thai","train"
15097,"southern_us","train"
28910,"mexican","train"
6900,"italian","train"
43036,"italian","train"
11088,"italian","train"
13636,"mexican","train"
2512,"mexican","train"
40094,"filipino","train"
41621,"filipino","train"
19384,"mexican","train"
27815,"italian","train"
31571,"chinese","train"
18074,"southern_us","train"
40651,"mexican","train"
998,"french","train"
35801,"italian","train"
35965,"french","train"
25210,"italian","train"
262,"japanese","train"
2003,"japanese","train"
40676,"filipino","train"
43141,"japanese","train"
5065,"mexican","train"
25949,"southern_us","train"
23365,"cajun_creole","train"
41391,"french","train"
29044,"cajun_creole","train"
43155,"mexican","train"
27467,"italian","train"
26169,"italian","train"
24031,"italian","train"
44204,"japanese","train"
30599,"french","train"
26750,"indian","train"
13313,"italian","train"
24143,"mexican","train"
5564,"mexican","train"
20559,"mexican","train"
15696,"mexican","train"
45983,"greek","train"
437,"mexican","train"
26177,"spanish","train"
21329,"french","train"
1933,"cajun_creole","train"
47008,"mexican","train"
3058,"italian","train"
9677,"thai","train"
47837,"chinese","train"
3159,"spanish","train"
37766,"chinese","train"
47088,"british","train"
3128,"korean","train"
18685,"moroccan","train"
30839,"cajun_creole","train"
40124,"mexican","train"
40981,"greek","train"
21645,"brazilian","train"
46670,"italian","train"
3258,"italian","train"
39770,"thai","train"
34842,"italian","train"
9472,"italian","train"
17274,"italian","train"
17179,"chinese","train"
32776,"italian","train"
16036,"indian","train"
20678,"chinese","train"
34174,"southern_us","train"
21069,"italian","train"
16221,"indian","train"
11787,"mexican","train"
2053,"korean","train"
7911,"french","train"
18487,"thai","train"
41839,"thai","train"
45889,"mexican","train"
2842,"mexican","train"
13934,"chinese","train"
43015,"french","train"
43579,"italian","train"
28116,"italian","train"
2387,"italian","train"
12511,"italian","train"
33875,"italian","train"
861,"southern_us","train"
39580,"irish","train"
31150,"french","train"
13056,"italian","train"
37709,"italian","train"
11818,"italian","train"
